Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
27 12 2018 05:00,0.0,4.52733707427978,227.808563362121,24.1709003448486
27 12 2018 05:10,0.0,4.47293901443481,216.293667524046,39.8918113708496
27 12 2018 05:20,0.0,3.84073400497436,99.4501815287986,33.9595489501953
27 12 2018 05:30,0.0,2.60749793052673,0.0,34.3411788940429
27 12 2018 05:40,0.0,2.18323993682861,0.0,31.7320709228515
27 12 2018 05:50,0.0,2.3212239742279,0.0,12.7621898651123
27 12 2018 06:00,0.0,1.62381696701049,0.0,8.9755630493164
27 12 2018 06:10,0.0,2.25084400177001,0.0,358.090087890625
27 12 2018 06:20,0.0,2.29691696166992,0.0,343.325500488281
27 12 2018 06:30,0.0,1.74004101753234,0.0,21.3331699371337
27 12 2018 06:40,0.0,1.91289496421813,0.0,19.1392002105712
27 12 2018 06:50,0.0,2.41622400283813,0.0,7.32116508483886
27 12 2018 07:00,0.0,3.38224911689758,39.9211227302412,346.814697265625
27 12 2018 07:10,0.0,3.15801000595092,23.0536931488787,335.242401123046
27 12 2018 07:20,0.0,2.95318007469177,0.0,324.462188720703
27 12 2018 07:30,0.0,2.71559596061706,0.0,329.555511474609
27 12 2018 07:40,0.0,2.48107409477233,0.0,331.880401611328
27 12 2018 07:50,0.0,2.61919498443603,0.0,333.528411865234
27 12 2018 08:00,0.0,3.08028697967529,19.0848632780398,333.093811035156
27 12 2018 08:10,0.0,3.13971090316772,22.0322798184825,332.298889160156
27 12 2018 08:20,0.0,3.12673211097717,21.340309787488,329.137298583984
27 12 2018 08:30,0.0,3.52639198303222,55.0116250410792,318.723510742187
27 12 2018 08:40,0.0,3.32187104225158,34.5879507792606,309.070892333984
27 12 2018 08:50,0.0,2.80496311187744,0.0,310.917907714843
27 12 2018 09:00,0.0,3.96379804611206,121.15407137074,323.089813232421
27 12 2018 09:10,0.0,3.16171407699584,23.2669658797568,310.859405517578
27 12 2018 09:20,0.0,2.98177003860473,0.0,307.180908203125
27 12 2018 09:30,0.0,3.65226101875305,70.9079075268792,313.599090576171
27 12 2018 09:40,0.0,3.49285101890563,51.2034027518866,317.743713378906
27 12 2018 09:50,0.0,4.19267320632934,159.627717854452,317.555297851562
27 12 2018 10:00,0.0,3.21887898445129,26.8367682891958,305.300903320312
27 12 2018 10:10,0.0,2.68525195121765,0.0,292.475799560546
27 12 2018 10:20,0.0,3.71880507469177,80.3362212223483,289.755493164062
27 12 2018 10:30,0.0,4.03469991683959,129.469307459434,318.955688476562
27 12 2018 10:40,0.0,4.55209398269653,233.108403957203,314.517486572265
27 12 2018 10:50,0.0,3.58641695976257,62.2761307681767,314.315887451171
27 12 2018 11:00,0.0,3.47108101844787,48.8279786656831,313.631408691406
27 12 2018 11:10,0.0,3.33125805854797,35.378809981773,324.103912353515
27 12 2018 11:20,0.0,3.29744410514831,32.5960510197447,328.968688964843
27 12 2018 11:30,0.0,3.55700206756591,58.644170423926,335.416687011718
27 12 2018 11:40,0.0,3.02320909500122,16.7857840073011,324.467407226562
27 12 2018 11:50,0.0,2.9539029598236,0.0,313.122589111328
27 12 2018 12:00,0.0,2.90818309783935,0.0,326.871002197265
27 12 2018 12:10,0.0,2.9780249595642,0.0,329.160003662109
27 12 2018 12:20,0.0,2.87963104248046,0.0,334.622589111328
27 12 2018 12:30,0.0,4.45078182220458,211.653913262837,346.659301757812
27 12 2018 12:40,0.0,4.83818101882934,297.218514185885,338.148010253906
27 12 2018 12:50,0.0,4.37166118621826,195.317568668672,337.075286865234
27 12 2018 13:00,0.0,6.08541011810302,653.180517331726,342.665008544921
27 12 2018 13:10,0.0,5.7177128791809,533.864330449167,351.8544921875
27 12 2018 13:20,0.0,4.53394317626953,229.219096356721,348.361999511718
27 12 2018 13:30,0.0,4.41113710403442,203.423587404471,352.998504638671
27 12 2018 13:40,0.0,5.5576901435852,485.749619763061,355.143585205078
27 12 2018 13:50,0.0,6.17869901657104,685.950599237796,350.169799804687
27 12 2018 14:00,0.0,6.95948886871337,997.855913079869,354.420013427734
27 12 2018 14:10,0.0,5.92634105682373,600.419305264264,3.96301388740539
27 12 2018 14:20,0.0,6.08380985260009,652.626497833315,18.2479000091552
27 12 2018 14:30,0.0,4.33426618576049,187.719214943829,25.2583904266357
27 12 2018 14:40,0.0,4.09894704818725,141.591660939405,27.9285697937011
27 12 2018 14:50,0.0,4.15733480453491,152.777089905829,20.6710491180419
27 12 2018 15:00,0.0,4.15135097503662,151.62317838835,28.8813495635986
27 12 2018 15:10,0.0,3.59160804748535,62.9314640674856,27.046329498291
27 12 2018 15:20,0.0,3.99864792823791,127.740548469524,33.1871299743652
27 12 2018 15:30,0.0,4.32256317138671,185.35705261235,37.9169197082519
27 12 2018 15:40,0.0,3.89728999137878,109.123626014404,33.8716316223144
27 12 2018 15:50,0.0,3.34850001335144,36.8681811717224,24.6614208221435
27 12 2018 16:00,0.0,3.52837300300598,55.2421785206361,24.8041496276855
27 12 2018 16:10,0.0,3.73163390159606,82.2353381282492,18.4166202545166
27 12 2018 16:20,0.0,4.26203823089599,173.258164278094,32.4802093505859
27 12 2018 16:30,0.0,5.38054180145263,435.282979785141,28.2915306091308
27 12 2018 16:40,0.0,4.72835493087768,271.962631953054,27.5430107116699
27 12 2018 16:50,0.0,5.3334321975708,422.335353650442,22.8035297393798
27 12 2018 17:00,0.0,5.13591909408569,370.105828193533,26.4159507751464
27 12 2018 17:10,0.0,4.10986423492431,143.670669112595,21.5338802337646
27 12 2018 17:20,0.0,4.33191776275634,187.2446048846,12.4513397216796
27 12 2018 17:30,0.0,3.60713291168212,64.9170829696377,18.545820236206
27 12 2018 17:40,0.0,4.33501482009887,187.870575347145,11.233510017395
27 12 2018 17:50,0.0,4.39941501617431,201.007355161911,8.09055519104003
27 12 2018 18:00,0.0,4.3159761428833,184.03078779216,20.3452205657958
27 12 2018 18:10,0.0,3.7139720916748,79.6275987488334,26.2251300811767
27 12 2018 18:20,0.0,3.97395491600036,123.053611584114,12.7349996566772
27 12 2018 18:30,0.0,3.94506001472473,117.692994985712,2.09130001068115
27 12 2018 18:40,0.0,3.19567203521728,25.3245087562391,5.28638219833374
27 12 2018 18:50,0.0,3.53640007972717,56.1828061937749,359.485595703125
27 12 2018 19:00,0.0,3.17719006538391,24.1817876339455,359.611511230468
27 12 2018 19:10,0.0,3.29713010787963,32.5710675328337,354.871887207031
27 12 2018 19:20,0.0,3.87496209144592,105.243479843663,351.967895507812
27 12 2018 19:30,0.0,3.83562588691711,98.6016782122288,6.69852685928344
27 12 2018 19:40,0.0,2.88246011734008,0.0,356.661712646484
27 12 2018 19:50,0.0,2.69703698158264,0.0,5.66604900360107
27 12 2018 20:00,0.0,2.58516907691955,0.0,2.1012589931488
27 12 2018 20:10,0.0,2.53093099594116,0.0,354.854400634765
27 12 2018 20:20,0.0,2.45269894599914,0.0,353.967803955078
27 12 2018 20:30,0.0,3.3909740447998,40.7400257301633,339.598510742187
27 12 2018 20:40,0.0,2.78750896453857,0.0,344.499389648437
27 12 2018 20:50,0.0,2.49027204513549,0.0,356.57958984375
27 12 2018 21:00,0.0,2.27943801879882,0.0,355.213195800781
27 12 2018 21:10,0.0,3.10109305381774,20.0525621645838,348.734802246093
27 12 2018 21:20,0.0,3.16523599624633,23.4717866363244,343.451110839843
27 12 2018 21:30,0.0,2.83516788482666,0.0,346.369598388671
27 12 2018 21:40,0.0,2.31004691123962,0.0,1.86160898208618
27 12 2018 21:50,0.0,2.41383504867553,0.0,12.3416204452514
27 12 2018 22:00,0.0,2.23508095741271,0.0,11.5487203598022
27 12 2018 22:10,0.0,2.23010301589965,0.0,7.2358169555664
27 12 2018 22:20,0.0,2.3726270198822,0.0,19.0167407989501
27 12 2018 22:30,0.0,2.4436490535736,0.0,16.9116497039794
27 12 2018 22:40,0.0,2.40123200416564,0.0,10.187629699707
27 12 2018 22:50,0.0,2.18351697921752,0.0,0.536107122898101
27 12 2018 23:00,0.0,2.44001293182373,0.0,16.6359901428222
27 12 2018 23:10,0.0,2.41161203384399,0.0,22.6613597869873
27 12 2018 23:20,0.0,2.11493802070617,0.0,17.9194908142089
27 12 2018 23:30,0.0,2.14846611022949,0.0,7.87872123718261
27 12 2018 23:40,0.0,2.51092195510864,0.0,1.34404504299163
27 12 2018 23:50,0.0,3.63295602798461,68.3052595644731,27.613389968872
28 12 2018 00:00,0.0,3.80416989326477,93.4685739631504,33.6986503601074
28 12 2018 00:10,0.0,3.33296489715576,35.5241265280201,21.4885101318359
28 12 2018 00:20,0.0,4.82416296005249,293.948214167432,40.7677383422851
28 12 2018 00:30,0.0,3.60478997230529,64.614951961853,34.5016784667968
28 12 2018 00:40,0.0,2.51096510887145,0.0,31.2654495239257
28 12 2018 00:50,0.0,2.99464988708496,0.0,50.3806114196777
28 12 2018 01:00,0.0,3.28960609436035,31.9771302107838,56.2221794128417
28 12 2018 01:10,0.0,3.66178894042968,72.2144142277538,59.926399230957
28 12 2018 01:20,0.0,2.85116100311279,0.0,46.5520706176757
28 12 2018 01:30,0.0,3.22738003730773,27.4122957031332,59.4560012817382
28 12 2018 01:40,0.0,3.4496738910675,46.5660931787834,61.0420494079589
28 12 2018 01:50,0.0,3.36861395835876,38.6657466912338,60.8327903747558
28 12 2018 02:00,0.0,3.20236611366271,25.7518791539233,60.3159103393554
28 12 2018 02:10,0.0,2.43082308769226,0.0,54.54833984375
28 12 2018 02:20,0.0,2.74162793159484,0.0,61.5862998962402
28 12 2018 02:30,0.0,3.01345610618591,16.4450807414441,68.5425033569335
28 12 2018 02:40,0.0,3.3590281009674,37.8009934136981,77.9687728881835
28 12 2018 02:50,0.0,3.40752696990966,42.3271215334098,72.4402465820312
28 12 2018 03:00,0.0,3.25357604026794,29.2584979444118,66.8840789794921
28 12 2018 03:10,0.0,2.68916606903076,0.0,52.2369308471679
28 12 2018 03:20,0.0,2.7977271080017,0.0,54.1382217407226
28 12 2018 03:30,0.0,2.62321710586547,0.0,50.43994140625
28 12 2018 03:40,0.0,2.96968698501586,0.0,53.1123390197753
28 12 2018 03:50,0.0,3.40891599655151,42.4622952685058,61.8228187561035
28 12 2018 04:00,0.0,3.4021999835968,41.8115856195191,64.5251235961914
28 12 2018 04:10,0.0,3.14921689033508,22.5561949196244,68.2661437988281
28 12 2018 04:20,0.0,3.10679292678833,20.329751994188,62.1656608581542
28 12 2018 04:30,0.0,2.89065790176391,0.0,57.7191009521484
28 12 2018 04:40,0.0,3.06771802902221,18.5338354450832,57.5472602844238
28 12 2018 04:50,0.0,3.6677610874176,73.0407443868944,60.2058906555175
28 12 2018 05:00,0.0,3.42292308807373,43.842653892425,61.858169555664
28 12 2018 05:10,0.0,3.67592000961303,74.1788690592402,77.5016403198242
28 12 2018 05:20,0.0,3.06466007232666,18.4035963107162,76.59375
28 12 2018 05:30,0.0,3.12099003791809,21.0427683554126,69.2961730957031
28 12 2018 05:40,0.0,3.7637779712677,87.1094382320707,66.1159362792968
28 12 2018 05:50,0.0,3.61305999755859,65.6853247703984,60.8744506835937
28 12 2018 06:00,0.0,3.54891395568847,57.6697690419969,63.6118507385253
28 12 2018 06:10,0.0,3.30823111534118,33.4639093280757,67.0139389038085
28 12 2018 06:20,0.0,3.15493893623352,22.8785318763667,70.5800704956054
28 12 2018 06:30,0.0,3.53460597991943,55.9716756586713,79.1358566284179
28 12 2018 06:40,0.0,3.96223592758178,120.863388108952,87.1989364624023
28 12 2018 06:50,0.0,3.74461007118225,84.183054926315,90.7649230957031
28 12 2018 07:00,0.0,3.32281994819641,34.6672558585678,94.8931274414062
28 12 2018 07:10,0.0,3.08455204963684,19.2775895162022,95.8948822021484
28 12 2018 07:20,0.0,3.61795902252197,66.3245570020081,98.2914428710937
28 12 2018 07:30,0.0,3.67958688735961,74.6938473931987,99.6873397827148
28 12 2018 07:40,0.0,3.66256403923034,72.3213377418697,110.91470336914
28 12 2018 07:50,0.0,3.59889602661132,63.8587889068294,118.157897949218
28 12 2018 08:00,0.0,3.84528493881225,100.209648264619,143.424896240234
28 12 2018 08:10,0.0,3.53656792640686,56.2025848169042,146.645904541015
28 12 2018 08:20,0.0,3.3286600112915,35.1585126030986,159.386505126953
28 12 2018 08:30,0.0,2.75524592399597,0.0,159.932296752929
28 12 2018 08:40,0.0,2.00553798675537,0.0,152.750595092773
28 12 2018 08:50,0.0,1.90215599536895,0.0,158.631195068359
28 12 2018 09:00,0.0,1.76486098766326,0.0,134.950805664062
28 12 2018 09:10,0.0,1.73886203765869,0.0,116.633796691894
28 12 2018 09:20,0.0,1.43742001056671,0.0,86.5770874023437
28 12 2018 09:30,0.0,1.86246001720428,0.0,91.8976287841796
28 12 2018 09:40,0.0,1.97209703922271,0.0,99.3571472167968
28 12 2018 09:50,0.0,2.06640601158142,0.0,111.179496765136
28 12 2018 10:00,0.0,1.43053996562957,0.0,98.8590774536132
28 12 2018 10:10,0.0,1.34756100177764,0.0,81.1841506958007
28 12 2018 10:20,0.0,1.45651495456695,0.0,77.8439025878906
28 12 2018 10:30,0.0,2.04847598075866,0.0,99.0357971191406
28 12 2018 10:40,0.0,1.40381896495819,0.0,70.1549530029296
28 12 2018 10:50,0.0,1.9997010231018,0.0,108.419898986816
28 12 2018 11:00,0.0,1.93283402919769,0.0,135.124694824218
28 12 2018 11:10,0.0,1.34166395664215,0.0,126.844596862792
28 12 2018 11:20,0.0,1.75349795818328,0.0,123.775100708007
28 12 2018 11:30,0.0,2.35940098762512,0.0,92.095230102539
28 12 2018 11:40,0.0,2.3852789402008,0.0,66.9278564453125
28 12 2018 11:50,0.0,2.12286400794982,0.0,57.6605110168457
28 12 2018 12:00,0.0,1.78095805644989,0.0,61.8462104797363
28 12 2018 12:10,0.0,1.48810601234436,0.0,45.3513488769531
28 12 2018 12:20,0.0,2.04262995719909,0.0,104.330703735351
28 12 2018 12:30,0.0,2.47761297225952,0.0,145.486206054687
28 12 2018 12:40,0.0,1.97583496570587,0.0,131.351196289062
28 12 2018 12:50,0.0,1.98021101951599,0.0,111.861000061035
28 12 2018 13:00,0.0,1.4353300333023,0.0,165.425598144531
28 12 2018 13:10,0.0,1.74447405338287,0.0,171.528900146484
28 12 2018 13:20,0.0,2.15960788726806,0.0,175.273895263671
28 12 2018 13:30,0.0,1.96311604976654,0.0,166.490798950195
28 12 2018 13:40,0.0,2.44977498054504,0.0,190.781204223632
28 12 2018 13:50,0.0,2.92565202713012,0.0,182.874694824218
28 12 2018 14:00,0.0,2.70219206809997,0.0,173.599395751953
28 12 2018 14:10,0.0,3.18425488471984,24.6121453144851,174.555999755859
28 12 2018 14:20,0.0,2.79940795898437,0.0,175.946395874023
28 12 2018 14:30,0.0,2.9683780670166,0.0,171.42300415039
28 12 2018 14:40,0.0,2.97224903106689,0.0,162.94140625
28 12 2018 14:50,0.0,3.31769299507141,34.2404829716806,163.650695800781
28 12 2018 15:00,0.0,3.72072005271911,80.6180332383274,164.783599853515
28 12 2018 15:10,0.0,4.46473121643066,214.571573726561,172.332702636718
28 12 2018 15:20,78.7203979492187,3.96368098258972,121.132274339278,169.891906738281
28 12 2018 15:30,165.083694458007,4.42448806762695,206.185143554744,169.291793823242
28 12 2018 15:40,195.768402099609,4.71976900100708,270.022954520448,171.420501708984
28 12 2018 15:50,187.006698608398,4.57228994369506,237.459829752072,174.637603759765
28 12 2018 16:00,205.568206787109,4.59314918518066,241.980851449497,183.457199096679
28 12 2018 16:10,239.182907104492,4.69679880142211,264.857915550412,186.094497680664
28 12 2018 16:20,165.36799621582,4.37844276428222,196.703852648049,188.979598999023
28 12 2018 16:30,144.251007080078,4.18724679946899,158.571730043908,191.239303588867
28 12 2018 16:40,274.494903564453,4.89615297317504,310.891668507716,188.483703613281
28 12 2018 16:50,418.677795410156,5.6783652305603,521.803588522661,180.792602539062
28 12 2018 17:00,548.789184570312,5.79669094085693,558.536903813985,182.222702026367
28 12 2018 17:10,637.139282226562,6.06673002243041,646.73042288052,182.817199707031
28 12 2018 17:20,743.831787109375,6.40700912475585,770.093826478841,186.356094360351
28 12 2018 17:30,682.181823730468,6.44721603393554,785.497988602084,188.788101196289
28 12 2018 17:40,645.056579589843,6.35844707489013,751.724241158323,188.975601196289
28 12 2018 17:50,496.193298339843,5.92321395874023,599.388502778787,194.450805664062
28 12 2018 18:00,560.823974609375,6.11281776428222,662.71164480079,193.969100952148
28 12 2018 18:10,568.486999511718,6.22025394439697,700.847602568602,194.167098999023
28 12 2018 18:20,549.614318847656,6.21370792388916,698.488641176798,202.583099365234
28 12 2018 18:30,495.51089477539,6.04600381851196,639.617454818146,205.203399658203
28 12 2018 18:40,584.938720703125,6.13267183303833,669.666115990837,204.188705444335
28 12 2018 18:50,740.119384765625,6.54613494873046,824.155596605253,202.520706176757
28 12 2018 19:00,877.4970703125,6.83733701705932,944.413952344759,204.851303100585
28 12 2018 19:10,815.786071777343,6.66280317306518,871.160124246919,206.705795288085
28 12 2018 19:20,685.284729003906,6.35757398605346,751.396327017462,206.046997070312
28 12 2018 19:30,627.587097167968,6.11265420913696,662.654529743714,206.087005615234
28 12 2018 19:40,609.844177246093,6.20215702056884,694.337299375292,202.811706542968
28 12 2018 19:50,803.429626464843,6.90799617767333,975.104019138002,195.627502441406
28 12 2018 20:00,773.749572753906,6.84713697433471,948.634236406295,190.062896728515
28 12 2018 20:10,609.291015625,6.3327579498291,742.110532722672,191.41079711914
28 12 2018 20:20,450.263000488281,5.90418291091918,593.137412352825,195.402801513671
28 12 2018 20:30,343.091094970703,5.44144201278686,452.311321528829,200.274597167968
28 12 2018 20:40,287.260009765625,4.98061990737915,331.252788483321,209.953506469726
28 12 2018 20:50,165.443893432617,4.04103803634643,130.656787326767,220.061294555664
28 12 2018 21:00,161.607498168945,4.04380321502685,131.175427866092,222.50830078125
28 12 2018 21:10,135.984603881835,3.97224497795104,122.732663066517,229.696792602539
28 12 2018 21:20,170.810501098632,4.25067377090454,171.008030938176,230.334503173828
28 12 2018 21:30,201.345596313476,4.4611530303955,213.822070103281,227.53010559082
28 12 2018 21:40,281.48599243164,4.96967792510986,328.585263205214,230.42219543457
28 12 2018 21:50,248.101593017578,4.71372699737548,268.660947846787,233.796005249023
28 12 2018 22:00,207.514007568359,4.49461507797241,220.860763117446,241.136993408203
28 12 2018 22:10,151.13850402832,4.28305387496948,177.437065759717,239.70620727539
28 12 2018 22:20,138.87890625,4.23231601715087,167.387415833141,235.857192993164
28 12 2018 22:30,272.618713378906,5.01247215270996,339.069515392074,230.552505493164
28 12 2018 22:40,350.092712402343,5.29332208633422,411.463208309551,226.767395019531
28 12 2018 22:50,346.598388671875,5.28339385986328,408.793378445506,227.363296508789
28 12 2018 23:00,287.806701660156,5.00622415542602,337.530141787477,221.41650390625
28 12 2018 23:10,238.712997436523,4.6621971130371,257.14335301821,223.498901367187
28 12 2018 23:20,182.103805541992,4.38922405242919,198.913070036828,220.596603393554
28 12 2018 23:30,172.832107543945,4.39966201782226,201.058188081042,217.521194458007
28 12 2018 23:40,144.55320739746,4.14593887329101,150.581024301298,215.603805541992
28 12 2018 23:50,209.60920715332,4.52042579650878,226.33571274323,214.377197265625
29 12 2018 00:00,444.106811523437,5.69054698944091,525.521251987165,206.054092407226
29 12 2018 00:10,506.883087158203,6.02351999282836,631.953207650401,210.682296752929
29 12 2018 00:20,375.299102783203,5.40294790267944,441.509551342422,213.279205322265
29 12 2018 00:30,442.254699707031,5.73146104812622,538.114407238758,207.249893188476
29 12 2018 00:40,481.7333984375,5.853609085083,576.709634783159,206.862594604492
29 12 2018 00:50,532.507690429687,6.11867094039916,664.757512795335,205.724502563476
29 12 2018 01:00,508.022399902343,6.00334405899047,625.121683864836,212.426803588867
29 12 2018 01:10,478.674011230468,5.67640399932861,521.206411096154,221.11929321289
29 12 2018 01:20,618.852294921875,6.27732801437377,721.610142545548,215.351806640625
29 12 2018 01:30,724.054016113281,6.7185001373291,894.148896290148,210.595001220703
29 12 2018 01:40,727.238525390625,6.45567798614501,788.762567577062,216.1123046875
29 12 2018 01:50,886.928283691406,6.91090011596679,976.37837557073,214.270797729492
29 12 2018 02:00,824.530029296875,6.63571691513061,860.109465708822,216.78140258789
29 12 2018 02:10,808.012878417968,6.50179100036621,806.691648976437,215.067398071289
29 12 2018 02:20,647.664672851562,6.01835918426513,630.201626318379,217.395294189453
29 12 2018 02:30,524.5302734375,5.59138393402099,495.676342686148,221.808807373046
29 12 2018 02:40,705.820983886718,6.22050523757934,700.938251633436,221.392303466796
29 12 2018 02:50,634.654602050781,6.11334419250488,662.895498093628,216.796600341796
29 12 2018 03:00,502.421508789062,5.58642101287841,494.207449354356,222.00439453125
29 12 2018 03:10,381.431396484375,5.16494417190551,377.578713576269,222.927902221679
29 12 2018 03:20,443.963012695312,5.38678789138793,437.014279059618,224.470794677734
29 12 2018 03:30,411.205413818359,5.38245487213134,435.812881349138,228.845901489257
29 12 2018 03:40,272.875885009765,4.86751985549926,304.108176987727,217.974700927734
29 12 2018 03:50,185.609497070312,4.19961214065551,160.980198892996,227.795303344726
29 12 2018 04:00,191.643096923828,4.41378307342529,203.970076297839,228.900405883789
29 12 2018 04:10,408.794403076171,5.35591506958007,428.490357215348,218.14990234375
29 12 2018 04:20,293.186706542968,4.73439407348632,273.329927014188,213.708297729492
29 12 2018 04:30,290.143402099609,4.86057519912719,302.471807587032,207.60920715332
29 12 2018 04:40,407.686309814453,5.31386804580688,417.015052557949,213.322601318359
29 12 2018 04:50,396.231201171875,5.21190595626831,389.815002827051,218.830596923828
29 12 2018 05:00,594.00390625,5.81209421157836,563.422136079856,219.69189453125
29 12 2018 05:10,561.208312988281,5.85034322738647,575.657921615766,226.156494140625
29 12 2018 05:20,580.005187988281,5.89335918426513,589.599133182556,225.311904907226
29 12 2018 05:30,518.298217773437,5.70490598678588,529.922068568675,224.29539489746
29 12 2018 05:40,427.681884765625,5.35573196411132,428.440051583525,229.565597534179
29 12 2018 05:50,395.91958618164,5.14262199401855,371.825537607161,228.733093261718
29 12 2018 06:00,417.493988037109,5.17729377746582,380.779000857198,226.987396240234
29 12 2018 06:10,482.019714355468,5.50909805297851,471.620928630738,224.98289489746
29 12 2018 06:20,485.230499267578,5.55306816101074,484.396248192173,232.015701293945
29 12 2018 06:30,505.992095947265,5.57131814956665,489.75174482972,228.830703735351
29 12 2018 06:40,830.759826660156,6.54787397384643,824.844950226367,219.766296386718
29 12 2018 06:50,1192.85803222656,7.46186017990112,1238.26061388767,215.090499877929
29 12 2018 07:00,1143.85095214843,7.05510187149047,1040.98768474272,218.08560180664
29 12 2018 07:10,1104.47705078125,6.98758220672607,1010.40854449541,221.854598999023
29 12 2018 07:20,1515.28002929687,7.93591976165771,1493.51683260125,226.328903198242
29 12 2018 07:30,1702.88793945312,8.07954597473144,1575.87318081747,226.073699951171
29 12 2018 07:40,1526.78503417968,7.73409986495971,1381.60338093877,227.001693725585
29 12 2018 07:50,114.494499206542,7.52137088775634,1268.98695181818,232.54800415039
29 12 2018 08:00,0.0,7.7510290145874,1390.80886415748,238.914398193359
29 12 2018 08:10,0.0,8.06963157653808,1570.12045831015,232.924697875976
29 12 2018 08:20,0.0,8.44305610656738,1792.997239082,226.507904052734
29 12 2018 08:30,0.0,8.72737121582031,1969.9402944546,219.423706054687
29 12 2018 08:40,0.0,7.67355680465698,1348.96816248474,240.327804565429
29 12 2018 08:50,0.0,7.25712490081787,1136.06867143638,225.095001220703
29 12 2018 09:00,0.0,7.31779479980468,1165.71734796657,234.34080505371
29 12 2018 09:10,0.0,6.95449304580688,995.634065716246,245.97850036621
29 12 2018 09:20,0.0,8.05005645751953,1558.79099789994,248.008499145507
29 12 2018 09:30,0.0,8.72645187377929,1969.35986676294,255.051300048828
29 12 2018 09:40,0.0,8.49593257904052,1825.48597724906,253.28709411621
29 12 2018 09:50,0.0,7.75296115875244,1391.86168820663,257.587097167968
29 12 2018 10:00,0.0,7.22268819808959,1119.46978246252,257.613891601562
29 12 2018 10:10,0.0,7.61671304702758,1318.74344423582,255.690505981445
29 12 2018 10:20,0.0,6.82627820968627,939.665447299748,254.699005126953
29 12 2018 10:30,0.0,7.58963012695312,1304.48838261015,260.461608886718
29 12 2018 10:40,0.0,7.08542299270629,1054.91114230781,259.11880493164
29 12 2018 10:50,0.0,7.03151082992553,1030.23710025661,263.677703857421
29 12 2018 11:00,0.0,7.73665714263916,1382.9917234264,266.188507080078
29 12 2018 11:10,0.0,7.01390695571899,1022.26150091482,261.711700439453
29 12 2018 11:20,0.0,6.49138784408569,802.626267953561,257.805786132812
29 12 2018 11:30,0.0,7.19087314605712,1104.28004443551,263.521514892578
29 12 2018 11:40,0.0,7.6153540611267,1318.02588645986,265.727996826171
29 12 2018 11:50,0.0,7.35727405548095,1185.29310701065,268.140808105468
29 12 2018 12:00,0.0,6.42517805099487,777.032791762947,263.272491455078
29 12 2018 12:10,0.0,6.60121202468872,846.15339121642,264.672088623046
29 12 2018 12:20,0.0,7.00111818313598,1016.49224430712,274.568389892578
29 12 2018 12:30,0.0,7.23233795166015,1124.10447538172,274.241088867187
29 12 2018 12:40,0.0,7.38965511322021,1201.51868501113,277.555297851562
29 12 2018 12:50,0.0,6.71796178817749,893.924972441149,273.789093017578
29 12 2018 13:00,0.0,6.4646201133728,792.220968235066,269.952697753906
29 12 2018 13:10,0.0,7.64709091186523,1334.84491198215,278.40478515625
29 12 2018 13:20,0.0,6.87502002716064,960.705481491391,275.529388427734
29 12 2018 13:30,0.0,6.5594139099121,829.427995970721,267.1494140625
29 12 2018 13:40,0.0,6.11877489089965,664.793879831181,265.44580078125
29 12 2018 13:50,0.0,5.55837106704711,485.949171627984,266.922302246093
29 12 2018 14:00,0.0,4.87078094482421,304.87778100715,257.514099121093
29 12 2018 14:10,0.0,4.64166688919067,252.603049763287,266.859710693359
29 12 2018 14:20,0.0,4.36005496978759,192.950995258554,257.116485595703
29 12 2018 14:30,0.0,4.73244714736938,272.888863684146,262.199798583984
29 12 2018 14:40,0.0,4.36534404754638,194.028537673298,264.594085693359
29 12 2018 14:50,3.7315969467163,4.39947795867919,201.020308395383,268.997589111328
29 12 2018 15:00,0.638265311717987,4.08313179016113,138.589850865223,271.798095703125
29 12 2018 15:10,0.0,4.50815296173095,223.727403468933,279.529388427734
29 12 2018 15:20,0.0,4.24260377883911,169.414275837422,284.119995117187
29 12 2018 15:30,0.0,4.1464238166809,150.674346758928,296.551605224609
29 12 2018 15:40,0.0,4.25197410583496,171.265152568931,295.288299560546
29 12 2018 15:50,0.0,3.48538303375244,50.379992236456,286.241394042968
29 12 2018 16:00,0.0,3.14342188835144,22.2350874719095,288.351287841796
29 12 2018 16:10,0.0,3.0665431022644,18.4836180291786,301.854705810546
29 12 2018 16:20,0.0,3.20501995086669,25.9232928480051,297.408905029296
29 12 2018 16:30,0.0,3.33881211280822,36.0254794327093,295.124114990234
29 12 2018 16:40,0.0,3.37990403175354,39.7030948835209,304.539306640625
29 12 2018 16:50,0.0,3.24321699142456,28.5153041189951,301.896209716796
29 12 2018 17:00,0.0,3.36170411109924,38.0409206740633,311.8837890625
29 12 2018 17:10,0.0,4.27149581909179,175.135898046403,303.045013427734
29 12 2018 17:20,0.0,3.63258099555969,68.2552891333735,313.002990722656
29 12 2018 17:30,0.0,4.27127695083618,175.092390217552,329.05288696289
29 12 2018 17:40,0.0,4.2304720878601,167.024707423948,330.155700683593
29 12 2018 17:50,0.0,3.82094001770019,96.185481579334,341.083587646484
29 12 2018 18:00,0.0,3.14872908592224,22.528958029453,315.681091308593
29 12 2018 18:10,0.0,3.18937897682189,24.9292790072695,323.842987060546
29 12 2018 18:20,0.0,3.8365089893341,98.7480707976329,321.489593505859
29 12 2018 18:30,0.0,3.2509388923645,29.0676707717539,308.301391601562
